tau,total_energy_fraction,total_critical_fraction,C0_fraction,E0_fraction,N0,minority0,scale0,Rinf0,concentration0,Q3_0,Q8_0,Q16_0,C1_fraction,E1_fraction,N1,minority1,scale1,Rinf1,concentration1,Q3_1,Q8_1,Q16_1,C2_fraction,E2_fraction,N2,minority2,scale2,Rinf2,concentration2,Q3_2,Q8_2,Q16_2
0.025,0.9982888010208059,0.9986414546716214,0.995288589199673,0.9959659654971585,6.804601461217856,0.4026819791549507,0.9993198800752721,1.0010741011943731,14.967740526314303,1.0017290232801528,1.0077191424492233,1.0083139652189674,0.0033391306029406723,0.002295616946640724,9.904490748506069,0.43513100955992046,1.4545678484500506,0.061767022384003445,27.99939710929222,0.06254671925388339,0.0613786392911377,0.06131088649620889,1.6695964585706985e-06,6.714672061821303e-07,16.931088303837246,0.4508471289980972,2.48648994798092,0.0007352120168663118,33.3115348027226,0.0009909138255415025,0.0007503770801798092,0.0007190984114052687
0.0275,0.9981176348493145,0.9986158680719046,0.9945587685126888,0.9953067295238065,6.804115499755008,0.4026776150722557,0.9992485120526859,1.0010222139437828,14.970851304291344,1.0017410574131,1.0082925168548067,1.0089528552756133,0.004040097848570117,0.002777847918827286,9.903337620918458,0.43485058112223046,1.4543985007918327,0.06805091157375125,28.039539340050993,0.06880377680524463,0.06750485111655014,0.06742180037461183,2.4190241370057245e-06,9.728152389591772e-07,16.931990009690324,0.44859726077941803,2.4866223719869542,0.0008792549196777416,33.09917756731668,0.001190684167737011,0.0008998737934142691,0.0008615170668381336
0.03,0.9979464265105894,0.9986103064053,0.9937821649207647,0.9946011325473341,6.80362574449427,0.4026734221147282,0.9991765868751107,1.0009154027793157,14.973484880691005,1.0017237168574291,1.0088296829291163,1.0095573629564047,0.004807415079447343,0.0033057907153124164,9.902262450346997,0.4345712021615645,1.454240601856435,0.07435290207111933,28.080462324870727,0.07505768143260029,0.07362520950711592,0.07352660845626796,3.390729058348479e-06,1.3634559065006247e-06,16.933633557518977,0.44638697047731996,2.4868637424813747,0.0010337584570576106,32.87443207593529,0.001407322645347995,0.001061580607133185,0.0010153676324531824
0.0325,0.9977751675698431,0.9986247488720451,0.9929589062728796,0.9938492778173029,6.803132287990619,0.40266945775029156,0.9991041181351173,1.0007538359058445,14.975643429146691,1.0016770042739525,1.0093306554155097,1.0101276697248291,0.005640896332976797,0.0038793198165322372,9.901265369140653,0.4342929428795459,1.4540941710805506,0.08066190430511277,28.118422586120154,0.08130756885756307,0.07973884272801429,0.07962477715766153,4.622581471276554e-06,1.8585377274594093e-06,16.936020066582618,0.44421898843123303,2.487214223837978,0.0011984878107726836,32.648923403178706,0.0016405361602382738,0.0012352524975286995,0.0011804189136232304
0.035,0.9976038495961961,0.9986591701076861,0.9920891400758363,0.9930512880905032,6.802635223402901,0.40266577942199994,0.999031119513961,1.0005376988542454,14.977329198951395,1.0016009326382493,1.0097954615997915,1.0106639640329613,0.0065403290246751665,0.004498289191654667,9.900346425941848,0.43401586844762535,1.4539592156077783,0.08697512508900108,28.153431841661945,0.08755258569546209,0.0858448983391911,0.0857157921389788,6.154806514879048e-06,2.4741211639446793e-06,16.939149750401004,0.4420959709349094,2.4876738474141553,0.0013756870787295262,32.487056084073956,0.001890054046250433,0.001420673991103715,0.0013564845610936694
0.0375,0.997432464163697,0.9987135401955363,0.9911730332751945,0.9922073054310835,6.802134644459338,0.40266244451232036,0.9989576047765144,1.0002671942980392,14.97854451391362,1.001495525149617,1.0102241411228534,1.0111664408853847,0.0075054742668306295,0.005162532540554132,9.899505586471701,0.43374003908578357,1.453835730403941,0.09328979001837859,28.185503301549264,0.09379188972717817,0.09194254319196193,0.09179915685963036,8.029896253369445e-06,3.2271357128046855e-06,16.9430218792486,0.44002048774510033,2.4882425060428304,0.0015624348059246384,32.31422441697229,0.0021556285000495358,0.0016176595077326958,0.0015434250936012565
0.04,0.9972610028523566,0.9987878246831454,0.9902107720165813,0.9913174909910891,6.801630645423112,0.40265951030782776,0.9988835877662148,0.9999425418595455,14.979291771243817,1.0013608151312714,1.0106167457861437,1.0116353014091326,0.00853606719696295,0.005871863550377173,9.898742734513004,0.4334655101578995,1.453723698401446,0.09960314645590854,28.214651638656438,0.10002465014900065,0.09803096339518576,0.09787439116893593,1.029253561710162e-05,4.135342167568085e-06,16.94763474638218,0.43799500973096633,2.488919949072669,0.0017581580054502367,32.13074887931123,0.002437034860644692,0.001826053387592614,0.001741148832219856
0.0425,0.9970894572491851,0.9988819846027107,0.9892025613879136,0.9903820247719141,6.801123321058054,0.40265703396434877,0.9988090824000243,0.9995639779059089,14.979573440472556,1.0011968459220222,1.0109733393502864,1.012070752430639,0.009631817315855433,0.006626076166280207,9.898057673085377,0.4331923322828495,1.4536230906718677,0.10591246643911176,28.24089295710417,0.10625004780094531,0.10410936425235996,0.10394102994250642,1.2989541865566633e-05,5.217299963818524e-06,16.95298563841303,0.4360218967788108,2.489705778016956,0.0019622777709793022,31.936943472033374,0.0027340717745261926,0.002045729589424949,0.0019496114909161519
0.045,0.9969178189492413,0.998995976495339,0.9881486251431074,0.9894011053672107,6.800612766594465,0.4026550724725918,0.9987341026634102,0.9991317553353845,14.979392062401404,1.0010036707596628,1.0112939973271895,1.0124730060606604,0.010792408834997883,0.007424944875932622,9.89745012580623,0.43292055146033037,1.4535338666258162,0.1122150495049809,28.26424475859364,0.11246727537411895,0.11017697017103796,0.10999862177360614,1.6169817076459267e-05,6.492339473839087e-06,16.959070810216858,0.43410338606915894,2.49059944286888,0.002174210952392076,31.733114391825758,0.003046561266613546,0.0022765910555678694,0.0021688142383601574
0.0475,0.9967460795566802,0.9991297524390758,0.9870492054078682,0.9883749496878316,6.800099077695018,0.4026536826242944,0.9986586626053381,0.9986461433542605,14.978750248087364,1.0007813526563152,1.0115788067659743,1.0128422792880998,0.01201750103334294,0.00826822500738932,9.896919738430581,0.4326502092103368,1.4534559742390765,0.11850822542560885,28.284725906772,0.11867553759981028,0.11623302454601499,0.11604672772743879,1.9884313060058018e-05,7.980539071925948e-06,16.965885464752013,0.4322415808441295,2.4916002391376457,0.0023933716261183235,31.519558784690837,0.0033743486685707358,0.002518568748066668,0.0023988001616319634
0.05,0.9965742306858121,0.9992832600805972,0.9859045623682087,0.9873037926694115,6.7995823504208435,0.4026529209789205,0.9985827763332908,0.9981303438590831,14.9779945657378,1.0005299642659926,1.011827866033058,1.013178793583587,0.013306728623335953,0.009155653039946724,9.896466080562066,0.4323813427251626,1.4533893503038844,0.1247893568494569,28.302356589759228,0.12487405142386523,0.12227678961776701,0.12208492016490863,2.4186008000761002e-05,9.702706750160802e-06,16.97342373812856,0.4304384397822741,2.4927073056557307,0.002627496487181709,31.396028846587893,0.0037173024047315274,0.0027716203694458743,0.002639649213230479
0.0525,0.996402263962158,0.9994564426704629,0.9847149739423461,0.9861878869632213,6.79906268119777,0.402652843830938,0.9985064580083103,0.9990995106361223,14.999871343668557,1.00024958774464,1.0120412845867344,1.0134827745136628,0.014659702126230377,0.010086946927604708,9.896088647526957,0.43211398503275156,1.453333920704145,0.13105584184333915,28.317158280972805,0.13106204616087402,0.12830754630765806,0.12811278164098874,2.9129894038287943e-05,1.1680366025942557e-05,16.98167869023734,0.42869576709548174,2.4939196232026717,0.00287235464490736,31.29680676407411,0.0040753136285823265,0.0030357287908444096,0.0028914718875770362
0.055,0.9962301710235107,0.9996492391018177,0.9834807354366765,0.985027502610963,6.798540166782728,0.4026535071777031,0.9984297218400638,1.000018152987866,15.021349398717089,0.9999403146029351,1.0122191827465858,1.013754451366329,0.016076008256746196,0.01106180643476401,9.895786862402536,0.4318481651701857,1.4532896007133176,0.13730511633067066,28.329153698392204,0.1372387636213879,0.13432459403145722,0.13412990388141383,3.477297492034178e-05,1.3935745847467237e-05,16.99064230120854,0.4270152034580653,2.4952360139849725,0.0031244791587853103,31.18400527029088,0.004448295726522145,0.003310900218582333,0.003154402022749203
0.0575,0.9960579435209935,0.9998615839524274,0.9822021591865383,0.9838229267041895,6.79801490423035,0.40265496668797734,0.9983525820819397,1.0008863016982472,15.042428751960534,0.9996022455521492,1.0123616914580646,1.0139940567886871,0.01755521031716745,0.012079913483794013,9.89556007819058,0.4315839083660671,1.4532562953136134,0.14353465642201033,28.338366762410043,0.1434034582196116,0.1403272504927245,0.14013588684003303,4.117427278688894e-05,1.649177417183194e-05,17.00030547392336,0.4253982178717465,2.4966551420049683,0.003383295271930461,31.05793038502791,0.004836183755819745,0.0035971621372796344,0.003428589226975436
0.06,0.9958855731201185,1.000093407529925,0.9808795741825026,0.9825744630290617,6.7974869908598095,0.40265727767110165,0.9982750530261756,1.0017040012457048,15.063109461689434,0.9992354903433832,1.0124689520525887,1.0142018264373183,0.019096848601006956,0.01314093251410945,9.895407580126461,0.43132123623053437,1.4532338995351073,0.14974198063442112,28.344822552420467,0.14955539706655008,0.14631485145763234,0.14613033783783388,4.839484308404628e-05,1.9372074862705245e-05,17.010658042750453,0.4238461005619282,2.498175514343852,0.003648221339397511,30.91888322269876,0.005238933720189111,0.0038945610729085958,0.003714191464437232
0.0625,0.9957130515018449,1.0003446359201416,0.9795133256829484,0.981282431697178,6.79695652422186,0.40266049504684714,0.9981971489990198,1.0024713096002826,15.08339162202968,0.9988401676004918,1.012541116003483,1.0143779986420098,0.02070044080639076,0.014244510852396485,9.895328588113925,0.43106016695164373,1.4532222988133097,0.1559246519966687,28.34854726229798,0.1556938600483154,0.15228675051279364,0.15211287078340383,5.6497796553150694e-05,2.2600967530695665e-05,17.02168878862079,0.42235995699047874,2.49979548337556,0.003918669990035371,30.767159009424773,0.0056565217473128985,0.004203160222297016,0.00401136829289282
